"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL17635";"";"0";"286.42";"0";"3.15";"35";"CCCC(C)n1c(N2CCN(C)CC2)nc2ccccc21";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL275035";"";"0";"319.45";"0";"3.94";"13";"CNCCc1c[nH]c(CCC(c2ccccc2)c2ccccc2)n1";"Emax";"'='";"63.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL695099";"Intrinsic activity was reported in endothelium-denuded guinea pig aortic segment";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL101133";"";"0";"340.44";"0";"4.11";"11c";"O=C(CCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1F";"IC50";"'='";"832.0";"nM";"6.08";"";"";"UO_0000065";"17.86";"0.33";"1.97";"18.80";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL360712";"";"0";"436.55";"0";"4.76";"18";"CCOCCn1cc(C2CCN(Cc3ccc(OC)c(C(=O)O)c3)CC2)c2ccccc21";"IC50";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"14.11";"0.26";"1.40";"9.64";"False";"CHEMBL833040";"Inhibitory concentration against histamine-H1 receptor";"B";"BAO_0000357";"single protein format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1141896";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";""
"CHEMBL17763";"";"0";"320.44";"0";"3.03";"39";"CN1CCN(c2nc3ccccc3n2CCc2ccccc2)CC1";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL17795";"";"0";"344.50";"0";"3.39";"72";"CCCCN1CCCN(c2nc3ccccc3n2CCOCC)CC1";"IC50";"'='";"8.4";"nM";"8.08";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL319817";"";"0";"369.90";"0";"3.41";"13b";"O=C(CCN1CCN2Cc3ccccc3CC2C1)Nc1ccccc1Cl";"IC50";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL327724";"";"0";"242.33";"0";"1.08";"1f";"NN1CCN2Cc3[nH]c4ccccc4c3CC2C1";"IC50";"'='";"925.0";"nM";"6.03";"";"";"UO_0000065";"24.90";"0.46";"4.95";"12.50";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL222083";"";"0";"515.45";"2";"5.40";"6";"CCOCCn1cc(C2CCN(CCOc3ccccc3C(=O)O)CC2)c2cccc(Br)c21";"IC50";"'='";"80.0";"nM";"7.10";"";"Antagonist";"UO_0000065";"13.77";"0.29";"1.70";"11.10";"False";"CHEMBL914451";"Displacement of [3H]mepyramine from histamine H1 receptor in guinea pig cerebellum membranes";"B";"BAO_0000249";"cell membrane format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1149258";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL26064";"";"0";"193.28";"0";"1.64";"26";"NCCc1c[nH]c(-c2cccs2)n1";"pKb";"'='";"8.93";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL26064";"";"0";"193.28";"0";"1.64";"26";"NCCc1c[nH]c(-c2cccs2)n1";"EC50";"'='";"100000000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699475";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated (SEM 0.03-0.18)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL26116";"";"0";"266.14";"0";"2.34";"35";"NCCc1c[nH]c(-c2cccc(Br)c2)n1";"Control";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL693951";"In vivo binding of H1 receptor Agonists measured by binding of [3H]mepyramine to Mouse cerebral cortex at the dosage of ( 30 mg/kg(no. of mice treated= 5 )";"B";"BAO_0000218";"organism-based format";"Cavia porcellus";"CHEMBL3559724";"Cerebral cortex";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL25414";"";"0";"128.20";"0";"0.64";"2-(2-Thiazolyl)ethanamine (2-TEA)";"NCCc1nccs1";"Intrinsic activity";"'='";"1.02";"";"";"";"";"";"";"";"";"";"False";"CHEMBL691442";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated as Intrinsic activity given as 1.0 with respect to histamine (paired 't'test;p>0.05)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL324130";"";"0";"455.56";"0";"4.08";"3";"O=C(O)c1ccc2c(c1)C(SCCNS(=O)(=O)c1ccccc1)c1ccccc1CO2";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691440";"Inhibitory effect on the specific binding of [3H]pyrilamine to guinea pig cerebellum histamine H1 receptor at 1 uM";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1126591";"1";"Scientific Literature";"J. Med. Chem.";"1993";""
"CHEMBL24001";"";"0";"193.28";"0";"1.64";"29";"NCCc1c[nH]c(-c2ccsc2)n1";"Intrinsic activity";"'='";"0.43";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692564";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated as Intrinsic activity given as 1.0 with respect to histamine (paired 't'test;p>0.05)(SEM 0.01-0.12)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL281815";"";"0";"179.14";"0";"0.93";"49";"NCCc1c[nH]c(C(F)(F)F)n1";"Intrinsic activity";"'='";"1.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL275803";"SOPROMIDINE";"0";"321.45";"0";"1.21";"R-sopromidine";"Cc1nc[nH]c1CSCCN/C(N)=N/[C@H](C)Cc1c[nH]cn1";"Activity";"'='";"0.2";"";"";"";"";"";"";"";"";"";"False";"CHEMBL694926";"Evaluated for agonistic activity at histamine H1 receptor of guinea pig ileum and is represented as intrinsic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124960";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL597381";"";"0";"406.91";"0";"4.21";"7";"O=C1C=C(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)CO1";"Inhibition";"'='";"33.44";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL599826";"";"0";"541.05";"2";"5.97";"8h";"COc1cc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)ccc1O";"Inhibition";"'='";"4.67";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL597584";"";"0";"525.05";"2";"6.26";"8a";"COc1ccccc1/C=C1\OC(=O)C=C1CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1";"Inhibition";"'='";"59.24";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066826";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 10 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL603754";"";"0";"513.04";"2";"5.32";"9c";"O=C1C=C(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)C(C(O)c2ccccc2)O1";"Inhibition";"'='";"42.72";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL131366";"";"0";"239.32";"0";"2.11";"8";"CC(C)C(C)NC(=O)OCCCc1c[nH]cn1";"Kd";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL695160";"Receptor profile was evaluated at Histamine H1 receptor of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1135745";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL293802";"ARPROMIDINE";"0";"380.47";"0";"3.21";"5";"N=C(NCCCc1c[nH]cn1)NCCC(c1ccc(F)cc1)c1ccccn1";"Kd";"'='";"22.39";"nM";"7.65";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953171";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL58954";"";"0";"452.65";"1";"6.01";"89";"CC(C)N(c1nc2ccccc2n1Cc1ccccc1)C1CCN(CCc2ccccc2)CC1";"A10";"'>'";"0.01";"mg l-1";"";"";"";"";"";"";"";"";"False";"CHEMBL685900";"In vitro inhibition of histamine(H1) induced contraction of guinea pig ileum.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1122877";"1";"Scientific Literature";"J. Med. Chem.";"1985";""
"CHEMBL274831";"";"0";"345.49";"0";"4.47";"16";"c1ccc(C(CCc2nc(CCNC3CC3)c[nH]2)c2ccccc2)cc1";"Emax";"'='";"64.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL695753";"Intrinsic activity of the compounddwas reported in guinea pig ileum whole segment. ";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL274831";"";"0";"345.49";"0";"4.47";"16";"c1ccc(C(CCc2nc(CCNC3CC3)c[nH]2)c2ccccc2)cc1";"EC50";"'='";"2290.87";"nM";"5.64";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699473";"Effective concentration for agonism activity in endothelium-denuded guinea pig aortic segment";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL274831";"";"0";"345.49";"0";"4.47";"16";"c1ccc(C(CCc2nc(CCNC3CC3)c[nH]2)c2ccccc2)cc1";"Relative potency";"'='";"97.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL694458";"Relative potency was recorded in endothelium-denuded guinea pig aortic segment; value ranges from 85 t0 111";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL274831";"";"0";"345.49";"0";"4.47";"16";"c1ccc(C(CCc2nc(CCNC3CC3)c[nH]2)c2ccccc2)cc1";"Kd";"'='";"5.754";"nM";"8.24";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL694513";"Compound was evaluated for mepyramine antagonism effects in guinea pig aorta (relaxation) at a mepyramine concentration of 100 nM";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL24709";"";"0";"269.27";"0";"2.52";"43";"NCCc1c[nH]c(Cc2cccc(C(F)(F)F)c2)n1";"pD2";"'='";"4.57";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699467";"Contractile effect on isolated guinea pig ileal segments by H1 (histamine) receptor agonism.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL131648";"";"0";"515.64";"2";"5.49";"17";"O=C(O)c1ccc2c(c1)C(SCCN1CCC(n3c(O)nc4ccccc43)CC1)c1ccccc1CO2";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"12.22";"0.23";"0.81";"7.17";"False";"CHEMBL693694";"Inhibition of the specific binding of [3H]pyrilamine to guinea pig cerebellum histamine H1 receptor";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1126591";"1";"Scientific Literature";"J. Med. Chem.";"1993";""
"CHEMBL447846";"";"0";"376.59";"1";"6.20";"10";"c1cc(-c2ccc(CNC3CCCCC3)cc2)ccc1CNC1CCCCC1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL870340";"Activity at histamine H1 receptor in isolated guinea pig ileum up to 10 uM";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1146028";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL26110";"";"0";"255.24";"0";"2.60";"38";"NCCc1c[nH]c(-c2ccccc2C(F)(F)F)n1";"Intrinsic activity";"'='";"0.26";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL26110";"";"0";"255.24";"0";"2.60";"38";"NCCc1c[nH]c(-c2ccccc2C(F)(F)F)n1";"pD2";"'='";"4.47";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699467";"Contractile effect on isolated guinea pig ileal segments by H1 (histamine) receptor agonism.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24436";"";"0";"237.31";"0";"2.73";"47";"NCCc1c[nH]c(-c2ccc3ccccc3c2)n1";"Intrinsic activity";"'='";"0.24";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL11879";"";"0";"359.52";"0";"4.81";"17";"c1ccc(C(CCc2nc(CCN3CCCC3)c[nH]2)c2ccccc2)cc1";"Emax";"'='";"28.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL695750";"Intrinsic activity was reported in guinea pig ileum whole segment. ";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL486126";"";"0";"418.58";"1";"7.10";"cis-10";"c1ccc(CN(c2ccccc2)[C@H]2CCN(c3ccccc3)[C@@H](c3ccccc3)C2)cc1";"pKb";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL941252";"Antagonist activity at guinea pig ileum histamine H1 receptor at 0.3 x 10'4 M";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152307";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL499301";"";"0";"361.45";"0";"2.81";"47";"N=C(NCCc1c[nH]cn1)NC(=O)CC(c1ccccc1)c1ccccc1";"pD2";"'='";"4.55";"";"";"";"";"";"";"";"";"";"False";"CHEMBL953172";"Agonist activity at histamine H1 receptor in guinea pig ileum assessed as positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL486962";"";"0";"313.40";"0";"2.01";"70";"N=C(NCCCc1c[nH]cn1)NC(=O)CCCc1ccccc1";"Kd";"'='";"1819.7";"nM";"5.74";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953171";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL598591";"";"0";"538.09";"2";"6.32";"8g";"CN(C)c1ccc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1";"Inhibition";"'='";"82.34";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066827";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 30 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL605983";"";"0";"513.01";"2";"6.39";"8m";"O=C1C=C(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)/C(=C/c2ccc(F)cc2)O1";"Inhibition";"'='";"30.64";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066827";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 30 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL596945";"";"0";"511.02";"2";"5.96";"8b";"O=C1C=C(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)/C(=C/c2ccc(O)cc2)O1";"Inhibition";"'='";"3.54";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL591307";"";"0";"585.10";"2";"6.28";"8d";"COc1cc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc(OC)c1OC";"Inhibition";"'='";"4.23";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL591307";"";"0";"585.10";"2";"6.28";"8d";"COc1cc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc(OC)c1OC";"Inhibition";"'='";"52.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066827";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 30 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
